Year,RoundNumber,EventName,Feature,ImportanceMean,ImportanceStd,FoldMAE,CalculationSeconds
2020,15,Bahrain Grand Prix,Position_lag4,0.0012741762746073526,0.0022881837621852703,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_lag0,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_lag1,0.0005422978601941816,5.2939426619372e-05,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_lag2,1.058735326542326e-05,0.0002128830900896471,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_lag3,-0.0021255790590697377,0.001576926544337384,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_lag4,0.0008400835249395092,0.0014173991121277812,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,DRSActivePct_lag0,0.0016101902981110101,0.0016537382842105608,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,DRSActivePct_lag1,-0.001021482875936656,0.0005566264673497928,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,DRSActivePct_lag2,-6.24251312019523e-05,0.00078246553547844,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,DRSActivePct_lag3,0.0013848762761229743,0.0015607441399258922,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,DRSActivePct_lag4,0.0011053012200081074,0.0002192847277348306,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_lag0,0.00018141044676456275,0.001618218393014792,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_lag1,-0.0021904196769867066,0.0022534716919249244,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_lag2,-0.004001433823519325,0.002996163596190271,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_lag3,-0.0009694803816469033,0.0023040982956960233,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_lag4,0.0023614378376563363,0.0031462091576801594,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_lag0,0.05447160217238959,0.0032697460312472635,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_lag1,0.00027755568983911516,0.006113725183622516,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_lag2,-0.0012949216794657659,0.000767091470614121,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_lag3,0.0001580456623089995,0.0013923341950451836,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_lag4,0.009006413125340007,0.0061509992819636155,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarBehindSeconds_lag0,0.0745175328292571,0.002118381021244181,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarBehindSeconds_lag1,0.0011995582387385924,0.002934665206597688,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarBehindSeconds_lag2,-0.00459177684778463,0.001998162394909324,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarBehindSeconds_lag3,0.0006308619201504199,0.0012686733849102644,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarBehindSeconds_lag4,-0.0008262099788534094,0.0020166791294375587,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_lag0,0.04056782412651838,0.01588889777572698,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_lag1,0.00699278693513176,0.0011617393704769477,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_lag2,0.0023885925731854663,0.001797990600435248,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_lag3,-0.001450595954442783,0.00779125560549761,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_lag4,0.007533034492758143,0.0075525558095823585,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_lag0,-0.0018041029877113128,0.0041615444405884135,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_lag1,0.009054197650781933,0.004794068263225315,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_lag2,0.0065294934109633536,0.002079635705831125,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_lag3,0.005196049594409595,0.0026450697665360077,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_lag4,0.006732662590656302,0.0020385401960405845,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,AirTemp_lag0,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,AirTemp_lag1,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,AirTemp_lag2,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,AirTemp_lag3,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,AirTemp_lag4,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_lag0,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_lag1,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_lag2,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_lag3,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_lag4,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Rainfall_lag0,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Rainfall_lag1,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Rainfall_lag2,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Rainfall_lag3,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Rainfall_lag4,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,LapTimeSeconds_mean5,-3.195718939008607e-05,0.0007996585787022783,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,LapTimeSeconds_std5,0.004707779583697687,0.0010966659776540906,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,LapTimeSeconds_trend5,0.004508038862753268,0.0016439587677963762,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector1Seconds_mean5,0.0015747383235980756,0.0006633763984092292,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector1Seconds_std5,0.00260670776646732,0.004557457006313187,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector1Seconds_trend5,0.011130340342515291,0.0020049820940846287,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector2Seconds_mean5,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector2Seconds_std5,0.0009353040979545035,0.001494470917756033,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector2Seconds_trend5,0.006533910627998314,0.002837003835578754,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector3Seconds_mean5,-0.0016815050979776351,0.0009501034496635803,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector3Seconds_std5,-0.002390421683506968,0.0042615283805820725,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Sector3Seconds_trend5,0.0001512885699281874,0.0013598882386983292,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Position_mean5,0.00792498063022277,0.009877841433163639,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Position_std5,0.010463758949235272,0.002551480283489876,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,Position_trend5,-0.0015309823480744722,0.015338483209835267,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_mean5,0.001478561694776263,0.002913397977204603,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_std5,0.0006292956417638015,0.0016424239483830466,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TyreLife_trend5,0.0006998891090882845,0.00024744816755746865,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_mean5,-0.0021027351790013546,0.002176965696850409,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_std5,0.0012403963481923963,0.002919189964099749,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToLeaderSeconds_trend5,0.006882739831176821,0.0022938135147951362,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_mean5,-0.00038816044489276,0.00237944407630967,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_std5,-0.006393600190060041,0.003213614126913756,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,GapToCarAheadSeconds_trend5,0.0023240664240223494,0.0017955250247545294,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_mean5,0.007131916831602266,0.004906923495296789,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_std5,0.006303509571332115,0.0022641819614727405,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToFieldSeconds_trend5,0.005807343518369201,4.7353466256153395e-05,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_mean5,0.00777318349848836,0.003908107289029882,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_std5,0.0017126041632901472,0.0014127646741892476,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,PaceToTeammateSeconds_trend5,0.006022227433540787,0.0027713886842460414,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_mean5,0.0,0.0,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_std5,0.00836870437014392,0.003224317778119553,1.20798267689184,1.7540685000130907
2020,15,Bahrain Grand Prix,TrackTemp_trend5,0.002978498827274597,0.00021539177760447313,1.20798267689184,1.7540685000130907
2021,15,Russian Grand Prix,DriverNumber,0.010860497735126096,0.010728625558958154,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Driver,0.014356999765411308,0.0023676590090740642,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Team,0.0016658844351913338,0.0006906099457049268,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Circuit,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Country,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,EventFormat,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapNumber,0.000644479176219015,0.005191296541095071,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TotalRaceLaps,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,RaceProgress,0.0005298447990224423,0.006079001424348635,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position,0.1646593477277137,0.012632808072209416,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GridPosition,0.006078449911286625,0.001900115879883687,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,QualifyingPosition,0.0055267035187887,0.003821325856234824,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,QualifyingDeltaToPoleSeconds,0.011341722939482471,0.0017556703813632593,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverSeasonAvgFinish,0.0014185481585250088,0.0007849692540655975,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverSeasonMedianFinish,0.007738928914303352,0.002520241938025562,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverRecent3AvgFinish,-7.309974283042919e-05,0.0007759406894772936,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverSeasonBestFinish,0.0014584592229063276,0.000379637479001387,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverSeasonDNFRate,0.0004126540945797637,0.00014544206756325108,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverSeasonAvgPositionGain,0.005251924822279763,0.00046456611015687643,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverCircuitAvgFinish,0.00264415617421232,0.0026523607014775543,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverCircuitLastFinish,-0.0009992601550275666,0.0006180981165528716,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverCircuitBestFinish,0.002844725880441749,0.004747528801675182,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverCircuitAvgPositionGain,0.0006248242862216813,0.0015689656734675145,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverCircuitAvgQualifyingPosition,0.0006707658217188032,0.0018343595449865362,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DriverCircuitStarts,-0.0006130269633225863,0.0005311988012721909,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TeamSeasonAvgFinish,0.004545859606240876,0.003068463021790393,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TeamRecent3AvgFinish,-0.0014093999063241232,0.0011237599651371213,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TeamSeasonDNFRate,0.000205179773529555,1.7410271722359187e-05,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TeamCircuitAvgFinish,0.0020550410416847096,0.0026759049405383657,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TeamCircuitAvgQualifyingPosition,0.0009375140936747073,0.0027275061001494107,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Stint,0.01665922729071867,0.026054875646294665,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Compound,0.003406780709909999,0.002715620243724438,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,FreshTyre,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife,0.01759108748953057,0.015178684783361363,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TrackStatus,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PitThisLap,0.011242058963090237,0.006855509182808399,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,SafetyCarThisLap,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PitLapsLast5,0.002559594131569624,0.0012056041143651893,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,SafetyCarLapsLast5,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,CompoundChangedLast5,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_lag0,-0.00029685144523165324,0.00030171046461772294,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_lag1,-2.983115718128519e-05,4.048305705264893e-05,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_lag2,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_lag3,-0.001180295950861332,0.0004351632277901842,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_lag4,0.0004097317986188435,0.0002897241332709881,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_lag0,-0.0004921401592216471,0.00031724186117852216,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_lag1,-0.00018888093122441477,0.0002575184385013166,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_lag2,4.62822308790282e-05,0.0002211691752911639,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_lag3,-0.00015347387937122056,0.00010852242083839625,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_lag4,-0.0014282146507698101,0.0004264754568399097,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_lag0,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_lag1,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_lag2,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_lag3,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_lag4,-0.0002777181451947275,0.000392752767451484,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_lag0,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_lag1,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_lag2,2.220446049250313e-16,5.44670367189569e-06,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_lag3,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_lag4,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_lag0,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_lag1,-0.009033624494591516,0.0016740147359994852,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_lag2,0.00904062831478658,0.0029442357918798945,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_lag3,0.0006427403152618657,0.003141672915944092,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_lag4,-0.00020643336124170908,0.0039486964198873304,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_lag0,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_lag1,-0.001902462530530465,0.0004651934986018977,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_lag2,-0.0012643293010109098,0.0012612134758773934,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_lag3,0.0005385543268362861,0.0006293040461048512,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_lag4,0.003882588285696246,0.002565827491346027,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DRSActivePct_lag0,0.007015207429760843,0.002620880989221411,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DRSActivePct_lag1,0.0001151180125474512,0.0005954755728493225,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DRSActivePct_lag2,0.006975740734611084,0.0008220012357676677,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DRSActivePct_lag3,0.009297053109874534,0.002972714252803701,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,DRSActivePct_lag4,0.0010312877168580463,9.188958554551045e-05,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_lag0,-0.00028421920834942327,0.002300142454056278,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_lag1,0.0013147095800440194,0.0003264346308056123,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_lag2,0.010273792265166412,0.0024312832207798074,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_lag3,-0.0006635267181624253,0.0012415622523414306,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_lag4,0.0013426291508748338,0.0028770082434412462,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarAheadSeconds_lag0,0.008615827336212764,0.008286925086413816,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarAheadSeconds_lag1,0.015823037645330922,0.009990897830645693,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarAheadSeconds_lag2,0.001317722679300563,0.0008191198758731603,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarAheadSeconds_lag3,0.004185139740384998,0.0007627291965569033,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarAheadSeconds_lag4,-0.002409344395502666,0.0022923011538975584,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarBehindSeconds_lag0,0.049291719298862814,0.01729296474575869,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarBehindSeconds_lag1,0.00374343515158726,0.0024192144411526763,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarBehindSeconds_lag2,-0.003506734536241248,0.00349876328461563,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarBehindSeconds_lag3,0.0012140449392644321,0.003631852222483814,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarBehindSeconds_lag4,-0.00044723143164822804,0.0023218303491153083,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToFieldSeconds_lag0,0.049917517003188916,0.0354132420667616,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToFieldSeconds_lag1,0.00034742315374184746,0.0012718093545866093,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToFieldSeconds_lag2,0.0025380443344622527,0.0033947022469418054,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToFieldSeconds_lag3,-0.0072456247188184735,0.0016524591214375378,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToFieldSeconds_lag4,0.007810957895217315,0.007450423342924803,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToTeammateSeconds_lag0,0.003754324986706544,0.0005334237816819013,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToTeammateSeconds_lag1,0.00041845125331141375,0.002893043832028686,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToTeammateSeconds_lag2,0.0016221220589663539,0.004905658468766032,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToTeammateSeconds_lag3,-0.00037749319677623144,0.00265829866916504,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,PaceToTeammateSeconds_lag4,0.003934071249843167,0.002698193911396871,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,AirTemp_lag0,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,AirTemp_lag1,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,AirTemp_lag2,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,AirTemp_lag3,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,AirTemp_lag4,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TrackTemp_lag0,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TrackTemp_lag1,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TrackTemp_lag2,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TrackTemp_lag3,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TrackTemp_lag4,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Rainfall_lag0,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Rainfall_lag1,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Rainfall_lag2,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Rainfall_lag3,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Rainfall_lag4,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_mean5,0.00021431971900861177,0.000617073791172963,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_std5,0.011884021853475554,0.010511412443041747,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,LapTimeSeconds_trend5,-0.0001367937652987372,0.0006436868795635617,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_mean5,-0.0039856746047544815,0.0020746173646170782,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_std5,-0.00020281315215475715,0.0010240977161409292,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector1Seconds_trend5,-0.002745693821474493,0.0016744242941626984,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_mean5,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_std5,0.00137176994677309,0.0010045479807319602,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector2Seconds_trend5,0.0045000382010363564,0.0009783579890633952,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_mean5,0.0,0.0,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_std5,0.005212501921184461,0.007604053514310867,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Sector3Seconds_trend5,0.006358341389305726,0.001726698679806969,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_mean5,0.0030069852006671116,0.007662399971314713,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_std5,0.011041128210010465,0.0027036221478628857,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,Position_trend5,0.006506624414200912,0.0013410143675527746,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_mean5,0.001973606769362387,0.0016698760536755116,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_std5,-0.00011714219673875093,0.00013010598536503012,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,TyreLife_trend5,3.934487537578709e-05,0.0006808943885729038,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_mean5,0.0004488115326061563,0.0004768836644011519,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_std5,0.0023670869355685298,0.0018816735416400533,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToLeaderSeconds_trend5,-0.0025941302781799327,0.00020838414734107032,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarAheadSeconds_mean5,0.0009017420336025298,0.002335148886791396,1.5125899515293473,1.6694331000326201
2021,15,Russian Grand Prix,GapToCarAheadSeconds_std5,0.00891034841996167,0.004054621013192,1.5125899515293473,1.6694331000326201
